comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Castilla y León,Segovia,2016,Autopistas de peaje,2,8,Subtotal Castilla y León,5,79,42,432
Castilla y León,Segovia,2016,Autopistas libres y autovías,2,8,Subtotal Castilla y León,23,79,156,432
Castilla y León,Segovia,2016,Carreteras convencionales,4,8,Subtotal Castilla y León,51,79,234,432
Castilla y León,Segovia,2017,Autopistas de peaje,1,5,Subtotal Castilla y León,3,58,34,405
Castilla y León,Segovia,2017,Autopistas libres y autovías,0,5,Subtotal Castilla y León,24,58,164,405
Castilla y León,Segovia,2017,Carreteras convencionales,4,5,Subtotal Castilla y León,31,58,207,405
Castilla y León,Segovia,2018,Autopistas de peaje,1,5,Subtotal Castilla y León,6,79,45,495
Castilla y León,Segovia,2018,Autopistas libres y autovías,2,5,Subtotal Castilla y León,30,79,196,495
Castilla y León,Segovia,2018,Carreteras convencionales,2,5,Subtotal Castilla y León,43,79,254,495
Castilla y León,Segovia,2019,Autopistas de peaje,0,4,Subtotal Castilla y León,0,42,41,408
Castilla y León,Segovia,2019,Autopistas libres y autovías,1,4,Subtotal Castilla y León,18,42,201,408
Castilla y León,Segovia,2019,Carreteras convencionales,3,4,Subtotal Castilla y León,24,42,166,408
Castilla y León,Segovia,2020,Autopistas de peaje,0,5,Subtotal Castilla y León,0,54,18,338
Castilla y León,Segovia,2020,Autopistas libres y autovías,1,5,Subtotal Castilla y León,19,54,156,338
Castilla y León,Segovia,2020,Carreteras convencionales,4,5,Subtotal Castilla y León,35,54,164,338
Castilla y León,Segovia,2021,Autopistas de peaje,0,1,Subtotal Castilla y León,1,47,29,386
Castilla y León,Segovia,2021,Autopistas libres y autovías,0,1,Subtotal Castilla y León,20,47,191,386
Castilla y León,Segovia,2021,Carreteras convencionales,1,1,Subtotal Castilla y León,26,47,166,386
Castilla y León,Segovia,2022,Autopistas de peaje,0,6,Subtotal Castilla y León,0,75,23,455
Castilla y León,Segovia,2022,Autopistas libres y autovías,0,6,Subtotal Castilla y León,32,75,244,455
Castilla y León,Segovia,2022,Carreteras convencionales,6,6,Subtotal Castilla y León,43,75,188,455
Castilla y León,Soria,2008,Autopistas de peaje,0,13,Subtotal Castilla y León,7,140,93,874
Castilla y León,Soria,2008,Autopistas libres y autovías,3,13,Subtotal Castilla y León,55,140,294,874
Castilla y León,Soria,2008,Carreteras convencionales,10,13,Subtotal Castilla y León,78,140,487,874
Castilla y León,Soria,2009,Autopistas de peaje,0,8,Subtotal Castilla y León,12,116,68,758
Castilla y León,Soria,2009,Autopistas libres y autovías,2,8,Subtotal Castilla y León,31,116,281,758
Castilla y León,Soria,2009,Carreteras convencionales,6,8,Subtotal Castilla y León,73,116,409,758
Castilla y León,Soria,2010,Autopistas de peaje,0,11,Subtotal Castilla y León,21,110,77,686
Castilla y León,Soria,2010,Autopistas libres y autovías,1,11,Subtotal Castilla y León,39,110,251,686
Castilla y León,Soria,2010,Carreteras convencionales,10,11,Subtotal Castilla y León,50,110,358,686
Castilla y León,Soria,2011,Autopistas de peaje,0,12,Subtotal Castilla y León,3,89,30,571
Castilla y León,Soria,2011,Autopistas libres y autovías,6,12,Subtotal Castilla y León,34,89,218,571
Castilla y León,Soria,2011,Carreteras convencionales,6,12,Subtotal Castilla y León,52,89,323,571
Castilla y León,Soria,2012,Autopistas de peaje,0,4,Subtotal Castilla y León,6,58,44,515
Castilla y León,Soria,2012,Autopistas libres y autovías,1,4,Subtotal Castilla y León,13,58,197,515
Castilla y León,Soria,2012,Carreteras convencionales,3,4,Subtotal Castilla y León,39,58,274,515
Castilla y León,Soria,2013,Autopistas de peaje,0,4,Subtotal Castilla y León,3,58,41,444
Castilla y León,Soria,2013,Autopistas libres y autovías,1,4,Subtotal Castilla y León,20,58,177,444
Castilla y León,Soria,2013,Carreteras convencionales,3,4,Subtotal Castilla y León,35,58,226,444
Castilla y León,Soria,2014,Autopistas de peaje,0,8,Subtotal Castilla y León,6,70,42,421
Castilla y León,Soria,2014,Autopistas libres y autovías,1,8,Subtotal Castilla y León,18,70,159,421
Castilla y León,Soria,2014,Carreteras convencionales,7,8,Subtotal Castilla y León,46,70,220,421
Castilla y León,Soria,2015,Autopistas de peaje,0,7,Subtotal Castilla y León,8,87,33,402
Castilla y León,Soria,2015,Autopistas libres y autovías,1,7,Subtotal Castilla y León,30,87,153,402
Castilla y León,Soria,2015,Carreteras convencionales,6,7,Subtotal Castilla y León,49,87,216,402
Castilla y León,Soria,2016,Autopistas de peaje,0,16,Subtotal Castilla y León,5,79,42,432
Castilla y León,Soria,2016,Autopistas libres y autovías,3,16,Subtotal Castilla y León,23,79,156,432
Castilla y León,Soria,2016,Carreteras convencionales,13,16,Subtotal Castilla y León,51,79,234,432
Castilla y León,Soria,2017,Autopistas de peaje,0,5,Subtotal Castilla y León,3,58,34,405
Castilla y León,Soria,2017,Autopistas libres y autovías,1,5,Subtotal Castilla y León,24,58,164,405
Castilla y León,Soria,2017,Carreteras convencionales,4,5,Subtotal Castilla y León,31,58,207,405
Castilla y León,Soria,2018,Autopistas de peaje,0,9,Subtotal Castilla y León,6,79,45,495
Castilla y León,Soria,2018,Autopistas libres y autovías,1,9,Subtotal Castilla y León,30,79,196,495
Castilla y León,Soria,2018,Carreteras convencionales,8,9,Subtotal Castilla y León,43,79,254,495
Castilla y León,Soria,2019,Autopistas de peaje,0,3,Subtotal Castilla y León,0,42,41,408
Castilla y León,Soria,2019,Autopistas libres y autovías,1,3,Subtotal Castilla y León,18,42,201,408
Castilla y León,Soria,2019,Carreteras convencionales,2,3,Subtotal Castilla y León,24,42,166,408
Castilla y León,Soria,2020,Autopistas de peaje,0,3,Subtotal Castilla y León,0,54,18,338
Castilla y León,Soria,2020,Autopistas libres y autovías,1,3,Subtotal Castilla y León,19,54,156,338
Castilla y León,Soria,2020,Carreteras convencionales,2,3,Subtotal Castilla y León,35,54,164,338
Castilla y León,Soria,2021,Autopistas de peaje,0,4,Subtotal Castilla y León,1,47,29,386
Castilla y León,Soria,2021,Autopistas libres y autovías,0,4,Subtotal Castilla y León,20,47,191,386
Castilla y León,Soria,2021,Carreteras convencionales,4,4,Subtotal Castilla y León,26,47,166,386
Castilla y León,Soria,2022,Autopistas de peaje,0,9,Subtotal Castilla y León,0,75,23,455
Castilla y León,Soria,2022,Autopistas libres y autovías,2,9,Subtotal Castilla y León,32,75,244,455
Castilla y León,Soria,2022,Carreteras convencionales,7,9,Subtotal Castilla y León,43,75,188,455
Castilla y León,Valladolid,2008,Autopistas de peaje,0,24,Subtotal Castilla y León,7,140,93,874
Castilla y León,Valladolid,2008,Autopistas libres y autovías,14,24,Subtotal Castilla y León,55,140,294,874
Castilla y León,Valladolid,2008,Carreteras convencionales,10,24,Subtotal Castilla y León,78,140,487,874
Castilla y León,Valladolid,2009,Autopistas de peaje,0,13,Subtotal Castilla y León,12,116,68,758
Castilla y León,Valladolid,2009,Autopistas libres y autovías,6,13,Subtotal Castilla y León,31,116,281,758
Castilla y León,Valladolid,2009,Carreteras convencionales,7,13,Subtotal Castilla y León,73,116,409,758
Castilla y León,Valladolid,2010,Autopistas de peaje,0,11,Subtotal Castilla y León,21,110,77,686
Castilla y León,Valladolid,2010,Autopistas libres y autovías,7,11,Subtotal Castilla y León,39,110,251,686
Castilla y León,Valladolid,2010,Carreteras convencionales,4,11,Subtotal Castilla y León,50,110,358,686
Castilla y León,Valladolid,2011,Autopistas de peaje,0,7,Subtotal Castilla y León,3,89,30,571
Castilla y León,Valladolid,2011,Autopistas libres y autovías,5,7,Subtotal Castilla y León,34,89,218,571
Castilla y León,Valladolid,2011,Carreteras convencionales,2,7,Subtotal Castilla y León,52,89,323,571
Castilla y León,Valladolid,2012,Autopistas de peaje,0,11,Subtotal Castilla y León,6,58,44,515
Castilla y León,Valladolid,2012,Autopistas libres y autovías,3,11,Subtotal Castilla y León,13,58,197,515
Castilla y León,Valladolid,2012,Carreteras convencionales,8,11,Subtotal Castilla y León,39,58,274,515
Castilla y León,Valladolid,2013,Autopistas de peaje,0,6,Subtotal Castilla y León,3,58,41,444
Castilla y León,Valladolid,2013,Autopistas libres y autovías,3,6,Subtotal Castilla y León,20,58,177,444
Castilla y León,Valladolid,2013,Carreteras convencionales,3,6,Subtotal Castilla y León,35,58,226,444
Castilla y León,Valladolid,2014,Autopistas de peaje,0,2,Subtotal Castilla y León,6,70,42,421
Castilla y León,Valladolid,2014,Autopistas libres y autovías,1,2,Subtotal Castilla y León,18,70,159,421
Castilla y León,Valladolid,2014,Carreteras convencionales,1,2,Subtotal Castilla y León,46,70,220,421
Castilla y León,Valladolid,2015,Autopistas de peaje,0,8,Subtotal Castilla y León,8,87,33,402
Castilla y León,Valladolid,2015,Autopistas libres y autovías,5,8,Subtotal Castilla y León,30,87,153,402
Castilla y León,Valladolid,2015,Carreteras convencionales,3,8,Subtotal Castilla y León,49,87,216,402
Castilla y León,Valladolid,2016,Autopistas de peaje,0,9,Subtotal Castilla y León,5,79,42,432
Castilla y León,Valladolid,2016,Autopistas libres y autovías,6,9,Subtotal Castilla y León,23,79,156,432
Castilla y León,Valladolid,2016,Carreteras convencionales,3,9,Subtotal Castilla y León,51,79,234,432
Castilla y León,Valladolid,2017,Autopistas de peaje,0,9,Subtotal Castilla y León,3,58,34,405
Castilla y León,Valladolid,2017,Autopistas libres y autovías,7,9,Subtotal Castilla y León,24,58,164,405
Castilla y León,Valladolid,2017,Carreteras convencionales,2,9,Subtotal Castilla y León,31,58,207,405
Castilla y León,Valladolid,2018,Autopistas de peaje,0,11,Subtotal Castilla y León,6,79,45,495
Castilla y León,Valladolid,2018,Autopistas libres y autovías,8,11,Subtotal Castilla y León,30,79,196,495
Castilla y León,Valladolid,2018,Carreteras convencionales,3,11,Subtotal Castilla y León,43,79,254,495
Castilla y León,Valladolid,2019,Autopistas de peaje,0,9,Subtotal Castilla y León,0,42,41,408
Castilla y León,Valladolid,2019,Autopistas libres y autovías,7,9,Subtotal Castilla y León,18,42,201,408
Castilla y León,Valladolid,2019,Carreteras convencionales,2,9,Subtotal Castilla y León,24,42,166,408
Castilla y León,Valladolid,2020,Autopistas de peaje,0,4,Subtotal Castilla y León,0,54,18,338
Castilla y León,Valladolid,2020,Autopistas libres y autovías,4,4,Subtotal Castilla y León,19,54,156,338
Castilla y León,Valladolid,2020,Carreteras convencionales,0,4,Subtotal Castilla y León,35,54,164,338
Castilla y León,Valladolid,2021,Autopistas de peaje,0,14,Subtotal Castilla y León,1,47,29,386
Castilla y León,Valladolid,2021,Autopistas libres y autovías,8,14,Subtotal Castilla y León,20,47,191,386
Castilla y León,Valladolid,2021,Carreteras convencionales,6,14,Subtotal Castilla y León,26,47,166,386
Castilla y León,Valladolid,2022,Autopistas de peaje,0,9,Subtotal Castilla y León,0,75,23,455
Castilla y León,Valladolid,2022,Autopistas libres y autovías,5,9,Subtotal Castilla y León,32,75,244,455
Castilla y León,Valladolid,2022,Carreteras convencionales,4,9,Subtotal Castilla y León,43,75,188,455
Castilla y León,Zamora,2008,Autopistas de peaje,0,10,Subtotal Castilla y León,7,140,93,874
Castilla y León,Zamora,2008,Autopistas libres y autovías,6,10,Subtotal Castilla y León,55,140,294,874
Castilla y León,Zamora,2008,Carreteras convencionales,4,10,Subtotal Castilla y León,78,140,487,874
Castilla y León,Zamora,2009,Autopistas de peaje,0,7,Subtotal Castilla y León,12,116,68,758
Castilla y León,Zamora,2009,Autopistas libres y autovías,2,7,Subtotal Castilla y León,31,116,281,758
Castilla y León,Zamora,2009,Carreteras convencionales,5,7,Subtotal Castilla y León,73,116,409,758
Castilla y León,Zamora,2010,Autopistas de peaje,0,12,Subtotal Castilla y León,21,110,77,686
Castilla y León,Zamora,2010,Autopistas libres y autovías,5,12,Subtotal Castilla y León,39,110,251,686
Castilla y León,Zamora,2010,Carreteras convencionales,7,12,Subtotal Castilla y León,50,110,358,686
Castilla y León,Zamora,2011,Autopistas de peaje,0,8,Subtotal Castilla y León,3,89,30,571
Castilla y León,Zamora,2011,Autopistas libres y autovías,4,8,Subtotal Castilla y León,34,89,218,571
Castilla y León,Zamora,2011,Carreteras convencionales,4,8,Subtotal Castilla y León,52,89,323,571
Castilla y León,Zamora,2012,Autopistas de peaje,0,6,Subtotal Castilla y León,6,58,44,515
Castilla y León,Zamora,2012,Autopistas libres y autovías,3,6,Subtotal Castilla y León,13,58,197,515
Castilla y León,Zamora,2012,Carreteras convencionales,3,6,Subtotal Castilla y León,39,58,274,515
Castilla y León,Zamora,2013,Autopistas de peaje,0,3,Subtotal Castilla y León,3,58,41,444
Castilla y León,Zamora,2013,Autopistas libres y autovías,2,3,Subtotal Castilla y León,20,58,177,444
Castilla y León,Zamora,2013,Carreteras convencionales,1,3,Subtotal Castilla y León,35,58,226,444
Castilla y León,Zamora,2014,Autopistas de peaje,0,13,Subtotal Castilla y León,6,70,42,421
Castilla y León,Zamora,2014,Autopistas libres y autovías,1,13,Subtotal Castilla y León,18,70,159,421
Castilla y León,Zamora,2014,Carreteras convencionales,12,13,Subtotal Castilla y León,46,70,220,421
Castilla y León,Zamora,2015,Autopistas de peaje,0,9,Subtotal Castilla y León,8,87,33,402
Castilla y León,Zamora,2015,Autopistas libres y autovías,1,9,Subtotal Castilla y León,30,87,153,402
Castilla y León,Zamora,2015,Carreteras convencionales,8,9,Subtotal Castilla y León,49,87,216,402
Castilla y León,Zamora,2016,Autopistas de peaje,0,7,Subtotal Castilla y León,5,79,42,432
Castilla y León,Zamora,2016,Autopistas libres y autovías,4,7,Subtotal Castilla y León,23,79,156,432
Castilla y León,Zamora,2016,Carreteras convencionales,3,7,Subtotal Castilla y León,51,79,234,432
Castilla y León,Zamora,2017,Autopistas de peaje,0,7,Subtotal Castilla y León,3,58,34,405
Castilla y León,Zamora,2017,Autopistas libres y autovías,4,7,Subtotal Castilla y León,24,58,164,405
Castilla y León,Zamora,2017,Carreteras convencionales,3,7,Subtotal Castilla y León,31,58,207,405
Castilla y León,Zamora,2018,Autopistas de peaje,0,9,Subtotal Castilla y León,6,79,45,495
Castilla y León,Zamora,2018,Autopistas libres y autovías,2,9,Subtotal Castilla y León,30,79,196,495
Castilla y León,Zamora,2018,Carreteras convencionales,7,9,Subtotal Castilla y León,43,79,254,495
Castilla y León,Zamora,2019,Autopistas de peaje,0,7,Subtotal Castilla y León,0,42,41,408
Castilla y León,Zamora,2019,Autopistas libres y autovías,4,7,Subtotal Castilla y León,18,42,201,408
Castilla y León,Zamora,2019,Carreteras convencionales,3,7,Subtotal Castilla y León,24,42,166,408
Castilla y León,Zamora,2020,Autopistas de peaje,0,6,Subtotal Castilla y León,0,54,18,338
Castilla y León,Zamora,2020,Autopistas libres y autovías,2,6,Subtotal Castilla y León,19,54,156,338
Castilla y León,Zamora,2020,Carreteras convencionales,4,6,Subtotal Castilla y León,35,54,164,338
Castilla y León,Zamora,2021,Autopistas de peaje,0,5,Subtotal Castilla y León,1,47,29,386
Castilla y León,Zamora,2021,Autopistas libres y autovías,0,5,Subtotal Castilla y León,20,47,191,386
Castilla y León,Zamora,2021,Carreteras convencionales,5,5,Subtotal Castilla y León,26,47,166,386
Castilla y León,Zamora,2022,Autopistas de peaje,0,12,Subtotal Castilla y León,0,75,23,455
Castilla y León,Zamora,2022,Autopistas libres y autovías,9,12,Subtotal Castilla y León,32,75,244,455
Castilla y León,Zamora,2022,Carreteras convencionales,3,12,Subtotal Castilla y León,43,75,188,455
Cataluña,Barcelona,2008,Autopistas de peaje,8,26,Subtotal Cataluña,21,100,93,874
Cataluña,Barcelona,2008,Autopistas libres y autovías,6,26,Subtotal Cataluña,13,100,294,874
Cataluña,Barcelona,2008,Carreteras convencionales,12,26,Subtotal Cataluña,66,100,487,874
Cataluña,Barcelona,2009,Autopistas de peaje,11,28,Subtotal Cataluña,20,87,68,758
Cataluña,Barcelona,2009,Autopistas libres y autovías,2,28,Subtotal Cataluña,6,87,281,758
Cataluña,Barcelona,2009,Carreteras convencionales,15,28,Subtotal Cataluña,61,87,409,758
Cataluña,Barcelona,2010,Autopistas de peaje,9,12,Subtotal Cataluña,22,79,77,686
Cataluña,Barcelona,2010,Autopistas libres y autovías,1,12,Subtotal Cataluña,3,79,251,686
Cataluña,Barcelona,2010,Carreteras convencionales,2,12,Subtotal Cataluña,54,79,358,686
Cataluña,Barcelona,2011,Autopistas de peaje,2,10,Subtotal Cataluña,9,72,30,571
Cataluña,Barcelona,2011,Autopistas libres y autovías,5,10,Subtotal Cataluña,8,72,218,571
Cataluña,Barcelona,2011,Carreteras convencionales,3,10,Subtotal Cataluña,55,72,323,571
Cataluña,Barcelona,2012,Autopistas de peaje,5,13,Subtotal Cataluña,15,62,44,515
Cataluña,Barcelona,2012,Autopistas libres y autovías,4,13,Subtotal Cataluña,8,62,197,515
Cataluña,Barcelona,2012,Carreteras convencionales,4,13,Subtotal Cataluña,39,62,274,515
Cataluña,Barcelona,2013,Autopistas de peaje,7,22,Subtotal Cataluña,16,60,41,444
Cataluña,Barcelona,2013,Autopistas libres y autovías,8,22,Subtotal Cataluña,15,60,177,444
Cataluña,Barcelona,2013,Carreteras convencionales,7,22,Subtotal Cataluña,29,60,226,444
Cataluña,Barcelona,2014,Autopistas de peaje,3,14,Subtotal Cataluña,9,40,42,421
Cataluña,Barcelona,2014,Autopistas libres y autovías,6,14,Subtotal Cataluña,7,40,159,421
Cataluña,Barcelona,2014,Carreteras convencionales,5,14,Subtotal Cataluña,24,40,220,421
Cataluña,Barcelona,2015,Autopistas de peaje,2,11,Subtotal Cataluña,6,42,33,402
Cataluña,Barcelona,2015,Autopistas libres y autovías,5,11,Subtotal Cataluña,8,42,153,402
Cataluña,Barcelona,2015,Carreteras convencionales,4,11,Subtotal Cataluña,28,42,216,402
Cataluña,Barcelona,2016,Autopistas de peaje,1,7,Subtotal Cataluña,21,57,42,432
Cataluña,Barcelona,2016,Autopistas libres y autovías,2,7,Subtotal Cataluña,8,57,156,432
Cataluña,Barcelona,2016,Carreteras convencionales,4,7,Subtotal Cataluña,28,57,234,432
Cataluña,Barcelona,2017,Autopistas de peaje,8,19,Subtotal Cataluña,12,52,34,405
Cataluña,Barcelona,2017,Autopistas libres y autovías,6,19,Subtotal Cataluña,12,52,164,405
Cataluña,Barcelona,2017,Carreteras convencionales,5,19,Subtotal Cataluña,28,52,207,405
Cataluña,Barcelona,2018,Autopistas de peaje,6,13,Subtotal Cataluña,14,65,45,495
Cataluña,Barcelona,2018,Autopistas libres y autovías,4,13,Subtotal Cataluña,15,65,196,495
Cataluña,Barcelona,2018,Carreteras convencionales,3,13,Subtotal Cataluña,36,65,254,495
Cataluña,Barcelona,2019,Autopistas de peaje,6,18,Subtotal Cataluña,16,53,41,408
Cataluña,Barcelona,2019,Autopistas libres y autovías,10,18,Subtotal Cataluña,19,53,201,408
Cataluña,Barcelona,2019,Carreteras convencionales,2,18,Subtotal Cataluña,18,53,166,408
Cataluña,Barcelona,2020,Autopistas de peaje,3,19,Subtotal Cataluña,5,40,18,338
Cataluña,Barcelona,2020,Autopistas libres y autovías,8,19,Subtotal Cataluña,16,40,156,338
Cataluña,Barcelona,2020,Carreteras convencionales,8,19,Subtotal Cataluña,19,40,164,338
Cataluña,Barcelona,2021,Autopistas de peaje,5,12,Subtotal Cataluña,9,46,29,386
Cataluña,Barcelona,2021,Autopistas libres y autovías,4,12,Subtotal Cataluña,22,46,191,386
Cataluña,Barcelona,2021,Carreteras convencionales,3,12,Subtotal Cataluña,15,46,166,386
Cataluña,Barcelona,2022,Autopistas de peaje,0,19,Subtotal Cataluña,0,59,23,455
Cataluña,Barcelona,2022,Autopistas libres y autovías,18,19,Subtotal Cataluña,37,59,244,455
Cataluña,Barcelona,2022,Carreteras convencionales,1,19,Subtotal Cataluña,22,59,188,455
Cataluña,Girona,2008,Autopistas de peaje,5,26,Subtotal Cataluña,21,100,93,874
Cataluña,Girona,2008,Autopistas libres y autovías,0,26,Subtotal Cataluña,13,100,294,874
Cataluña,Girona,2008,Carreteras convencionales,21,26,Subtotal Cataluña,66,100,487,874
Cataluña,Girona,2009,Autopistas de peaje,3,25,Subtotal Cataluña,20,87,68,758
Cataluña,Girona,2009,Autopistas libres y autovías,0,25,Subtotal Cataluña,6,87,281,758
Cataluña,Girona,2009,Carreteras convencionales,22,25,Subtotal Cataluña,61,87,409,758
Cataluña,Girona,2010,Autopistas de peaje,5,27,Subtotal Cataluña,22,79,77,686
Cataluña,Girona,2010,Autopistas libres y autovías,0,27,Subtotal Cataluña,3,79,251,686
Cataluña,Girona,2010,Carreteras convencionales,22,27,Subtotal Cataluña,54,79,358,686
Cataluña,Girona,2011,Autopistas de peaje,3,24,Subtotal Cataluña,9,72,30,571
Cataluña,Girona,2011,Autopistas libres y autovías,0,24,Subtotal Cataluña,8,72,218,571
Cataluña,Girona,2011,Carreteras convencionales,21,24,Subtotal Cataluña,55,72,323,571
Cataluña,Girona,2012,Autopistas de peaje,2,25,Subtotal Cataluña,15,62,44,515
Cataluña,Girona,2012,Autopistas libres y autovías,1,25,Subtotal Cataluña,8,62,197,515
Cataluña,Girona,2012,Carreteras convencionales,22,25,Subtotal Cataluña,39,62,274,515
Cataluña,Girona,2013,Autopistas de peaje,1,12,Subtotal Cataluña,16,60,41,444
Cataluña,Girona,2013,Autopistas libres y autovías,0,12,Subtotal Cataluña,15,60,177,444
Cataluña,Girona,2013,Carreteras convencionales,11,12,Subtotal Cataluña,29,60,226,444
Cataluña,Girona,2014,Autopistas de peaje,2,6,Subtotal Cataluña,9,40,42,421
Cataluña,Girona,2014,Autopistas libres y autovías,0,6,Subtotal Cataluña,7,40,159,421
Cataluña,Girona,2014,Carreteras convencionales,4,6,Subtotal Cataluña,24,40,220,421
Cataluña,Girona,2015,Autopistas de peaje,0,0,Subtotal Cataluña,6,42,33,402
Cataluña,Girona,2015,Autopistas libres y autovías,0,0,Subtotal Cataluña,8,42,153,402
Cataluña,Girona,2015,Carreteras convencionales,0,0,Subtotal Cataluña,28,42,216,402
Cataluña,Girona,2016,Autopistas de peaje,4,14,Subtotal Cataluña,21,57,42,432
Cataluña,Girona,2016,Autopistas libres y autovías,1,14,Subtotal Cataluña,8,57,156,432
Cataluña,Girona,2016,Carreteras convencionales,9,14,Subtotal Cataluña,28,57,234,432
Cataluña,Girona,2017,Autopistas de peaje,3,14,Subtotal Cataluña,12,52,34,405
Cataluña,Girona,2017,Autopistas libres y autovías,1,14,Subtotal Cataluña,12,52,164,405
Cataluña,Girona,2017,Carreteras convencionales,10,14,Subtotal Cataluña,28,52,207,405
Cataluña,Girona,2018,Autopistas de peaje,5,16,Subtotal Cataluña,14,65,45,495
Cataluña,Girona,2018,Autopistas libres y autovías,1,16,Subtotal Cataluña,15,65,196,495
Cataluña,Girona,2018,Carreteras convencionales,10,16,Subtotal Cataluña,36,65,254,495
Cataluña,Girona,2019,Autopistas de peaje,2,8,Subtotal Cataluña,16,53,41,408
Cataluña,Girona,2019,Autopistas libres y autovías,2,8,Subtotal Cataluña,19,53,201,408
Cataluña,Girona,2019,Carreteras convencionales,4,8,Subtotal Cataluña,18,53,166,408
Cataluña,Girona,2020,Autopistas de peaje,1,4,Subtotal Cataluña,5,40,18,338
Cataluña,Girona,2020,Autopistas libres y autovías,0,4,Subtotal Cataluña,16,40,156,338
Cataluña,Girona,2020,Carreteras convencionales,3,4,Subtotal Cataluña,19,40,164,338
Cataluña,Girona,2021,Autopistas de peaje,4,13,Subtotal Cataluña,9,46,29,386
Cataluña,Girona,2021,Autopistas libres y autovías,1,13,Subtotal Cataluña,22,46,191,386
Cataluña,Girona,2021,Carreteras convencionales,8,13,Subtotal Cataluña,15,46,166,386
Cataluña,Girona,2022,Autopistas de peaje,0,20,Subtotal Cataluña,0,59,23,455
Cataluña,Girona,2022,Autopistas libres y autovías,7,20,Subtotal Cataluña,37,59,244,455
Cataluña,Girona,2022,Carreteras convencionales,13,20,Subtotal Cataluña,22,59,188,455
Cataluña,Lleida,2008,Autopistas de peaje,2,21,Subtotal Cataluña,21,100,93,874
Cataluña,Lleida,2008,Autopistas libres y autovías,5,21,Subtotal Cataluña,13,100,294,874
Cataluña,Lleida,2008,Carreteras convencionales,14,21,Subtotal Cataluña,66,100,487,874
Cataluña,Lleida,2009,Autopistas de peaje,0,9,Subtotal Cataluña,20,87,68,758
Cataluña,Lleida,2009,Autopistas libres y autovías,1,9,Subtotal Cataluña,6,87,281,758
Cataluña,Lleida,2009,Carreteras convencionales,8,9,Subtotal Cataluña,61,87,409,758
Cataluña,Lleida,2010,Autopistas de peaje,0,7,Subtotal Cataluña,22,79,77,686
Cataluña,Lleida,2010,Autopistas libres y autovías,1,7,Subtotal Cataluña,3,79,251,686
Cataluña,Lleida,2010,Carreteras convencionales,6,7,Subtotal Cataluña,54,79,358,686
Cataluña,Lleida,2011,Autopistas de peaje,0,10,Subtotal Cataluña,9,72,30,571
Cataluña,Lleida,2011,Autopistas libres y autovías,1,10,Subtotal Cataluña,8,72,218,571
Cataluña,Lleida,2011,Carreteras convencionales,9,10,Subtotal Cataluña,55,72,323,571
Cataluña,Lleida,2012,Autopistas de peaje,2,13,Subtotal Cataluña,15,62,44,515
Cataluña,Lleida,2012,Autopistas libres y autovías,3,13,Subtotal Cataluña,8,62,197,515
Cataluña,Lleida,2012,Carreteras convencionales,8,13,Subtotal Cataluña,39,62,274,515
Cataluña,Lleida,2013,Autopistas de peaje,2,9,Subtotal Cataluña,16,60,41,444
Cataluña,Lleida,2013,Autopistas libres y autovías,5,9,Subtotal Cataluña,15,60,177,444
Cataluña,Lleida,2013,Carreteras convencionales,2,9,Subtotal Cataluña,29,60,226,444
Cataluña,Lleida,2014,Autopistas de peaje,0,4,Subtotal Cataluña,9,40,42,421
Cataluña,Lleida,2014,Autopistas libres y autovías,0,4,Subtotal Cataluña,7,40,159,421
Cataluña,Lleida,2014,Carreteras convencionales,4,4,Subtotal Cataluña,24,40,220,421
Cataluña,Lleida,2015,Autopistas de peaje,0,0,Subtotal Cataluña,6,42,33,402
Cataluña,Lleida,2015,Autopistas libres y autovías,0,0,Subtotal Cataluña,8,42,153,402
Cataluña,Lleida,2015,Carreteras convencionales,0,0,Subtotal Cataluña,28,42,216,402
Cataluña,Lleida,2016,Autopistas de peaje,0,8,Subtotal Cataluña,21,57,42,432
Cataluña,Lleida,2016,Autopistas libres y autovías,4,8,Subtotal Cataluña,8,57,156,432
Cataluña,Lleida,2016,Carreteras convencionales,4,8,Subtotal Cataluña,28,57,234,432
Cataluña,Lleida,2017,Autopistas de peaje,0,11,Subtotal Cataluña,12,52,34,405
Cataluña,Lleida,2017,Autopistas libres y autovías,4,11,Subtotal Cataluña,12,52,164,405
Cataluña,Lleida,2017,Carreteras convencionales,7,11,Subtotal Cataluña,28,52,207,405
Cataluña,Lleida,2018,Autopistas de peaje,0,8,Subtotal Cataluña,14,65,45,495
Cataluña,Lleida,2018,Autopistas libres y autovías,2,8,Subtotal Cataluña,15,65,196,495
Cataluña,Lleida,2018,Carreteras convencionales,6,8,Subtotal Cataluña,36,65,254,495
Cataluña,Lleida,2019,Autopistas de peaje,1,9,Subtotal Cataluña,16,53,41,408
Cataluña,Lleida,2019,Autopistas libres y autovías,6,9,Subtotal Cataluña,19,53,201,408
Cataluña,Lleida,2019,Carreteras convencionales,2,9,Subtotal Cataluña,18,53,166,408
Cataluña,Lleida,2020,Autopistas de peaje,0,5,Subtotal Cataluña,5,40,18,338
Cataluña,Lleida,2020,Autopistas libres y autovías,3,5,Subtotal Cataluña,16,40,156,338
Cataluña,Lleida,2020,Carreteras convencionales,2,5,Subtotal Cataluña,19,40,164,338
Cataluña,Lleida,2021,Autopistas de peaje,0,13,Subtotal Cataluña,9,46,29,386
