comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Galicia,Pontevedra,2021,Autopistas libres y autovías,115,338,Subtotal Galicia,206,729,6.145,9.964
Galicia,Pontevedra,2021,Carreteras convencionales,174,338,Subtotal Galicia,440,729,3.264,9.964
Galicia,Pontevedra,2022,Autopistas de peaje,49,372,Subtotal Galicia,94,787,268,10.641
Galicia,Pontevedra,2022,Autopistas libres y autovías,135,372,Subtotal Galicia,220,787,6.994,10.641
Galicia,Pontevedra,2022,Carreteras convencionales,188,372,Subtotal Galicia,473,787,3.379,10.641
"Madrid, Comunidad de",Madrid,2005,Autopistas de peaje,68,1.979,"Subtotal Madrid, Comunidad de",68,1.979,1.682,16.966
"Madrid, Comunidad de",Madrid,2005,Autopistas libres y autovías,1.834,1.979,"Subtotal Madrid, Comunidad de",1.834,1.979,7.360,16.966
"Madrid, Comunidad de",Madrid,2005,Carreteras convencionales,77,1.979,"Subtotal Madrid, Comunidad de",77,1.979,7.924,16.966
"Madrid, Comunidad de",Madrid,2006,Autopistas de peaje,59,1.942,"Subtotal Madrid, Comunidad de",59,1.942,1.670,16.429
"Madrid, Comunidad de",Madrid,2006,Autopistas libres y autovías,1.815,1.942,"Subtotal Madrid, Comunidad de",1.815,1.942,7.694,16.429
"Madrid, Comunidad de",Madrid,2006,Carreteras convencionales,68,1.942,"Subtotal Madrid, Comunidad de",68,1.942,7.065,16.429
"Madrid, Comunidad de",Madrid,2007,Autopistas de peaje,70,2.184,"Subtotal Madrid, Comunidad de",70,2.184,1.710,17.696
"Madrid, Comunidad de",Madrid,2007,Autopistas libres y autovías,2.031,2.184,"Subtotal Madrid, Comunidad de",2.031,2.184,8.442,17.696
"Madrid, Comunidad de",Madrid,2007,Carreteras convencionales,83,2.184,"Subtotal Madrid, Comunidad de",83,2.184,7.544,17.696
"Madrid, Comunidad de",Madrid,2008,Autopistas de peaje,55,2.015,"Subtotal Madrid, Comunidad de",55,2.015,1.669,15.353
"Madrid, Comunidad de",Madrid,2008,Autopistas libres y autovías,1.901,2.015,"Subtotal Madrid, Comunidad de",1.901,2.015,7.536,15.353
"Madrid, Comunidad de",Madrid,2008,Carreteras convencionales,59,2.015,"Subtotal Madrid, Comunidad de",59,2.015,6.148,15.353
"Madrid, Comunidad de",Madrid,2009,Autopistas de peaje,53,2.110,"Subtotal Madrid, Comunidad de",53,2.110,1.493,13.968
"Madrid, Comunidad de",Madrid,2009,Autopistas libres y autovías,1.988,2.110,"Subtotal Madrid, Comunidad de",1.988,2.110,7.151,13.968
"Madrid, Comunidad de",Madrid,2009,Carreteras convencionales,69,2.110,"Subtotal Madrid, Comunidad de",69,2.110,5.324,13.968
"Madrid, Comunidad de",Madrid,2010,Autopistas de peaje,52,2.135,"Subtotal Madrid, Comunidad de",52,2.135,1.400,13.307
"Madrid, Comunidad de",Madrid,2010,Autopistas libres y autovías,2.026,2.135,"Subtotal Madrid, Comunidad de",2.026,2.135,7.081,13.307
"Madrid, Comunidad de",Madrid,2010,Carreteras convencionales,57,2.135,"Subtotal Madrid, Comunidad de",57,2.135,4.826,13.307
"Madrid, Comunidad de",Madrid,2011,Autopistas de peaje,48,1.975,"Subtotal Madrid, Comunidad de",48,1.975,1.213,11.979
"Madrid, Comunidad de",Madrid,2011,Autopistas libres y autovías,1.884,1.975,"Subtotal Madrid, Comunidad de",1.884,1.975,6.198,11.979
"Madrid, Comunidad de",Madrid,2011,Carreteras convencionales,43,1.975,"Subtotal Madrid, Comunidad de",43,1.975,4.568,11.979
"Madrid, Comunidad de",Madrid,2012,Autopistas de peaje,52,1.560,"Subtotal Madrid, Comunidad de",52,1.560,1.203,11.659
"Madrid, Comunidad de",Madrid,2012,Autopistas libres y autovías,1.451,1.560,"Subtotal Madrid, Comunidad de",1.451,1.560,5.983,11.659
"Madrid, Comunidad de",Madrid,2012,Carreteras convencionales,57,1.560,"Subtotal Madrid, Comunidad de",57,1.560,4.473,11.659
"Madrid, Comunidad de",Madrid,2013,Autopistas de peaje,45,1.508,"Subtotal Madrid, Comunidad de",45,1.508,1.224,11.245
"Madrid, Comunidad de",Madrid,2013,Autopistas libres y autovías,1.425,1.508,"Subtotal Madrid, Comunidad de",1.425,1.508,5.912,11.245
"Madrid, Comunidad de",Madrid,2013,Carreteras convencionales,38,1.508,"Subtotal Madrid, Comunidad de",38,1.508,4.109,11.245
"Madrid, Comunidad de",Madrid,2014,Autopistas de peaje,32,1.521,"Subtotal Madrid, Comunidad de",32,1.521,957,10.973
"Madrid, Comunidad de",Madrid,2014,Autopistas libres y autovías,1.457,1.521,"Subtotal Madrid, Comunidad de",1.457,1.521,5.865,10.973
"Madrid, Comunidad de",Madrid,2014,Carreteras convencionales,32,1.521,"Subtotal Madrid, Comunidad de",32,1.521,4.151,10.973
"Madrid, Comunidad de",Madrid,2015,Autopistas de peaje,31,1.408,"Subtotal Madrid, Comunidad de",31,1.408,896,10.750
"Madrid, Comunidad de",Madrid,2015,Autopistas libres y autovías,1.347,1.408,"Subtotal Madrid, Comunidad de",1.347,1.408,5.825,10.750
"Madrid, Comunidad de",Madrid,2015,Carreteras convencionales,30,1.408,"Subtotal Madrid, Comunidad de",30,1.408,4.029,10.750
"Madrid, Comunidad de",Madrid,2016,Autopistas de peaje,38,1.693,"Subtotal Madrid, Comunidad de",38,1.693,867,11.354
"Madrid, Comunidad de",Madrid,2016,Autopistas libres y autovías,1.622,1.693,"Subtotal Madrid, Comunidad de",1.622,1.693,6.482,11.354
"Madrid, Comunidad de",Madrid,2016,Carreteras convencionales,33,1.693,"Subtotal Madrid, Comunidad de",33,1.693,4.005,11.354
"Madrid, Comunidad de",Madrid,2017,Autopistas de peaje,30,1.688,"Subtotal Madrid, Comunidad de",30,1.688,1.019,12.024
"Madrid, Comunidad de",Madrid,2017,Autopistas libres y autovías,1.614,1.688,"Subtotal Madrid, Comunidad de",1.614,1.688,6.630,12.024
"Madrid, Comunidad de",Madrid,2017,Carreteras convencionales,44,1.688,"Subtotal Madrid, Comunidad de",44,1.688,4.375,12.024
"Madrid, Comunidad de",Madrid,2018,Autopistas de peaje,32,1.739,"Subtotal Madrid, Comunidad de",32,1.739,1.061,12.156
"Madrid, Comunidad de",Madrid,2018,Autopistas libres y autovías,1.673,1.739,"Subtotal Madrid, Comunidad de",1.673,1.739,7.001,12.156
"Madrid, Comunidad de",Madrid,2018,Carreteras convencionales,34,1.739,"Subtotal Madrid, Comunidad de",34,1.739,4.094,12.156
"Madrid, Comunidad de",Madrid,2019,Autopistas de peaje,41,1.623,"Subtotal Madrid, Comunidad de",41,1.623,1.068,11.955
"Madrid, Comunidad de",Madrid,2019,Autopistas libres y autovías,1.546,1.623,"Subtotal Madrid, Comunidad de",1.546,1.623,7.124,11.955
"Madrid, Comunidad de",Madrid,2019,Carreteras convencionales,36,1.623,"Subtotal Madrid, Comunidad de",36,1.623,3.763,11.955
"Madrid, Comunidad de",Madrid,2020,Autopistas de peaje,20,913,"Subtotal Madrid, Comunidad de",20,913,519,7.787
"Madrid, Comunidad de",Madrid,2020,Autopistas libres y autovías,868,913,"Subtotal Madrid, Comunidad de",868,913,4.429,7.787
"Madrid, Comunidad de",Madrid,2020,Carreteras convencionales,25,913,"Subtotal Madrid, Comunidad de",25,913,2.839,7.787
"Madrid, Comunidad de",Madrid,2021,Autopistas de peaje,39,1.292,"Subtotal Madrid, Comunidad de",39,1.292,555,9.964
"Madrid, Comunidad de",Madrid,2021,Autopistas libres y autovías,1.229,1.292,"Subtotal Madrid, Comunidad de",1.229,1.292,6.145,9.964
"Madrid, Comunidad de",Madrid,2021,Carreteras convencionales,24,1.292,"Subtotal Madrid, Comunidad de",24,1.292,3.264,9.964
"Madrid, Comunidad de",Madrid,2022,Autopistas de peaje,48,1.526,"Subtotal Madrid, Comunidad de",48,1.526,268,10.641
"Madrid, Comunidad de",Madrid,2022,Autopistas libres y autovías,1.449,1.526,"Subtotal Madrid, Comunidad de",1.449,1.526,6.994,10.641
"Madrid, Comunidad de",Madrid,2022,Carreteras convencionales,29,1.526,"Subtotal Madrid, Comunidad de",29,1.526,3.379,10.641
Melilla,Melilla,2005,Autopistas de peaje,,,Subtotal Melilla,,,1.682,16.966
Melilla,Melilla,2005,Autopistas libres y autovías,,,Subtotal Melilla,,,7.360,16.966
Melilla,Melilla,2005,Carreteras convencionales,,,Subtotal Melilla,,,7.924,16.966
Melilla,Melilla,2006,Autopistas de peaje,,,Subtotal Melilla,,,1.670,16.429
Melilla,Melilla,2006,Autopistas libres y autovías,,,Subtotal Melilla,,,7.694,16.429
Melilla,Melilla,2006,Carreteras convencionales,,,Subtotal Melilla,,,7.065,16.429
Melilla,Melilla,2007,Autopistas de peaje,,,Subtotal Melilla,,,1.710,17.696
Melilla,Melilla,2007,Autopistas libres y autovías,,,Subtotal Melilla,,,8.442,17.696
Melilla,Melilla,2007,Carreteras convencionales,,,Subtotal Melilla,,,7.544,17.696
Melilla,Melilla,2008,Autopistas de peaje,,,Subtotal Melilla,,,1.669,15.353
Melilla,Melilla,2008,Autopistas libres y autovías,,,Subtotal Melilla,,,7.536,15.353
Melilla,Melilla,2008,Carreteras convencionales,,,Subtotal Melilla,,,6.148,15.353
Melilla,Melilla,2009,Autopistas de peaje,,,Subtotal Melilla,,,1.493,13.968
Melilla,Melilla,2009,Autopistas libres y autovías,,,Subtotal Melilla,,,7.151,13.968
Melilla,Melilla,2009,Carreteras convencionales,,,Subtotal Melilla,,,5.324,13.968
Melilla,Melilla,2010,Autopistas de peaje,,,Subtotal Melilla,,,1.400,13.307
Melilla,Melilla,2010,Autopistas libres y autovías,,,Subtotal Melilla,,,7.081,13.307
Melilla,Melilla,2010,Carreteras convencionales,,,Subtotal Melilla,,,4.826,13.307
Melilla,Melilla,2011,Autopistas de peaje,,,Subtotal Melilla,,,1.213,11.979
Melilla,Melilla,2011,Autopistas libres y autovías,,,Subtotal Melilla,,,6.198,11.979
Melilla,Melilla,2011,Carreteras convencionales,,,Subtotal Melilla,,,4.568,11.979
Melilla,Melilla,2012,Autopistas de peaje,,,Subtotal Melilla,,,1.203,11.659
Melilla,Melilla,2012,Autopistas libres y autovías,,,Subtotal Melilla,,,5.983,11.659
Melilla,Melilla,2012,Carreteras convencionales,,,Subtotal Melilla,,,4.473,11.659
Melilla,Melilla,2013,Autopistas de peaje,,,Subtotal Melilla,,,1.224,11.245
Melilla,Melilla,2013,Autopistas libres y autovías,,,Subtotal Melilla,,,5.912,11.245
Melilla,Melilla,2013,Carreteras convencionales,,,Subtotal Melilla,,,4.109,11.245
Melilla,Melilla,2014,Autopistas de peaje,0,0,Subtotal Melilla,0,0,957,10.973
Melilla,Melilla,2014,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,5.865,10.973
Melilla,Melilla,2014,Carreteras convencionales,0,0,Subtotal Melilla,0,0,4.151,10.973
Melilla,Melilla,2015,Autopistas de peaje,0,1,Subtotal Melilla,0,1,896,10.750
Melilla,Melilla,2015,Autopistas libres y autovías,0,1,Subtotal Melilla,0,1,5.825,10.750
Melilla,Melilla,2015,Carreteras convencionales,1,1,Subtotal Melilla,1,1,4.029,10.750
Melilla,Melilla,2016,Autopistas de peaje,0,0,Subtotal Melilla,0,0,867,11.354
Melilla,Melilla,2016,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,6.482,11.354
Melilla,Melilla,2016,Carreteras convencionales,0,0,Subtotal Melilla,0,0,4.005,11.354
Melilla,Melilla,2017,Autopistas de peaje,0,0,Subtotal Melilla,0,0,1.019,12.024
Melilla,Melilla,2017,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,6.630,12.024
Melilla,Melilla,2017,Carreteras convencionales,0,0,Subtotal Melilla,0,0,4.375,12.024
Melilla,Melilla,2018,Autopistas de peaje,0,0,Subtotal Melilla,0,0,1.061,12.156
Melilla,Melilla,2018,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,7.001,12.156
Melilla,Melilla,2018,Carreteras convencionales,0,0,Subtotal Melilla,0,0,4.094,12.156
Melilla,Melilla,2019,Autopistas de peaje,0,0,Subtotal Melilla,0,0,1.068,11.955
Melilla,Melilla,2019,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,7.124,11.955
Melilla,Melilla,2019,Carreteras convencionales,0,0,Subtotal Melilla,0,0,3.763,11.955
Melilla,Melilla,2020,Autopistas de peaje,0,0,Subtotal Melilla,0,0,519,7.787
Melilla,Melilla,2020,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,4.429,7.787
Melilla,Melilla,2020,Carreteras convencionales,0,0,Subtotal Melilla,0,0,2.839,7.787
Melilla,Melilla,2021,Autopistas de peaje,0,0,Subtotal Melilla,0,0,555,9.964
Melilla,Melilla,2021,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,6.145,9.964
Melilla,Melilla,2021,Carreteras convencionales,0,0,Subtotal Melilla,0,0,3.264,9.964
Melilla,Melilla,2022,Autopistas de peaje,0,0,Subtotal Melilla,0,0,268,10.641
Melilla,Melilla,2022,Autopistas libres y autovías,0,0,Subtotal Melilla,0,0,6.994,10.641
Melilla,Melilla,2022,Carreteras convencionales,0,0,Subtotal Melilla,0,0,3.379,10.641
"Murcia, Región de",Murcia,2005,Autopistas de peaje,0,394,"Subtotal Murcia, Región de",0,394,1.682,16.966
"Murcia, Región de",Murcia,2005,Autopistas libres y autovías,317,394,"Subtotal Murcia, Región de",317,394,7.360,16.966
"Murcia, Región de",Murcia,2005,Carreteras convencionales,77,394,"Subtotal Murcia, Región de",77,394,7.924,16.966
"Murcia, Región de",Murcia,2006,Autopistas de peaje,0,391,"Subtotal Murcia, Región de",0,391,1.670,16.429
"Murcia, Región de",Murcia,2006,Autopistas libres y autovías,342,391,"Subtotal Murcia, Región de",342,391,7.694,16.429
"Murcia, Región de",Murcia,2006,Carreteras convencionales,49,391,"Subtotal Murcia, Región de",49,391,7.065,16.429
"Murcia, Región de",Murcia,2007,Autopistas de peaje,1,374,"Subtotal Murcia, Región de",1,374,1.710,17.696
"Murcia, Región de",Murcia,2007,Autopistas libres y autovías,310,374,"Subtotal Murcia, Región de",310,374,8.442,17.696
"Murcia, Región de",Murcia,2007,Carreteras convencionales,63,374,"Subtotal Murcia, Región de",63,374,7.544,17.696
"Murcia, Región de",Murcia,2008,Autopistas de peaje,5,255,"Subtotal Murcia, Región de",5,255,1.669,15.353
"Murcia, Región de",Murcia,2008,Autopistas libres y autovías,210,255,"Subtotal Murcia, Región de",210,255,7.536,15.353
"Murcia, Región de",Murcia,2008,Carreteras convencionales,40,255,"Subtotal Murcia, Región de",40,255,6.148,15.353
"Murcia, Región de",Murcia,2009,Autopistas de peaje,14,207,"Subtotal Murcia, Región de",14,207,1.493,13.968
"Murcia, Región de",Murcia,2009,Autopistas libres y autovías,165,207,"Subtotal Murcia, Región de",165,207,7.151,13.968
"Murcia, Región de",Murcia,2009,Carreteras convencionales,28,207,"Subtotal Murcia, Región de",28,207,5.324,13.968
"Murcia, Región de",Murcia,2010,Autopistas de peaje,9,143,"Subtotal Murcia, Región de",9,143,1.400,13.307
"Murcia, Región de",Murcia,2010,Autopistas libres y autovías,116,143,"Subtotal Murcia, Región de",116,143,7.081,13.307
"Murcia, Región de",Murcia,2010,Carreteras convencionales,18,143,"Subtotal Murcia, Región de",18,143,4.826,13.307
"Murcia, Región de",Murcia,2011,Autopistas de peaje,7,140,"Subtotal Murcia, Región de",7,140,1.213,11.979
"Murcia, Región de",Murcia,2011,Autopistas libres y autovías,113,140,"Subtotal Murcia, Región de",113,140,6.198,11.979
"Murcia, Región de",Murcia,2011,Carreteras convencionales,20,140,"Subtotal Murcia, Región de",20,140,4.568,11.979
"Murcia, Región de",Murcia,2012,Autopistas de peaje,10,132,"Subtotal Murcia, Región de",10,132,1.203,11.659
"Murcia, Región de",Murcia,2012,Autopistas libres y autovías,106,132,"Subtotal Murcia, Región de",106,132,5.983,11.659
"Murcia, Región de",Murcia,2012,Carreteras convencionales,16,132,"Subtotal Murcia, Región de",16,132,4.473,11.659
"Murcia, Región de",Murcia,2013,Autopistas de peaje,7,151,"Subtotal Murcia, Región de",7,151,1.224,11.245
"Murcia, Región de",Murcia,2013,Autopistas libres y autovías,133,151,"Subtotal Murcia, Región de",133,151,5.912,11.245
"Murcia, Región de",Murcia,2013,Carreteras convencionales,11,151,"Subtotal Murcia, Región de",11,151,4.109,11.245
"Murcia, Región de",Murcia,2014,Autopistas de peaje,8,132,"Subtotal Murcia, Región de",8,132,957,10.973
"Murcia, Región de",Murcia,2014,Autopistas libres y autovías,104,132,"Subtotal Murcia, Región de",104,132,5.865,10.973
"Murcia, Región de",Murcia,2014,Carreteras convencionales,20,132,"Subtotal Murcia, Región de",20,132,4.151,10.973
"Murcia, Región de",Murcia,2015,Autopistas de peaje,10,104,"Subtotal Murcia, Región de",10,104,896,10.750
"Murcia, Región de",Murcia,2015,Autopistas libres y autovías,79,104,"Subtotal Murcia, Región de",79,104,5.825,10.750
"Murcia, Región de",Murcia,2015,Carreteras convencionales,15,104,"Subtotal Murcia, Región de",15,104,4.029,10.750
"Murcia, Región de",Murcia,2016,Autopistas de peaje,9,87,"Subtotal Murcia, Región de",9,87,867,11.354
"Murcia, Región de",Murcia,2016,Autopistas libres y autovías,67,87,"Subtotal Murcia, Región de",67,87,6.482,11.354
"Murcia, Región de",Murcia,2016,Carreteras convencionales,11,87,"Subtotal Murcia, Región de",11,87,4.005,11.354
"Murcia, Región de",Murcia,2017,Autopistas de peaje,8,128,"Subtotal Murcia, Región de",8,128,1.019,12.024
"Murcia, Región de",Murcia,2017,Autopistas libres y autovías,105,128,"Subtotal Murcia, Región de",105,128,6.630,12.024
"Murcia, Región de",Murcia,2017,Carreteras convencionales,15,128,"Subtotal Murcia, Región de",15,128,4.375,12.024
"Murcia, Región de",Murcia,2018,Autopistas de peaje,5,175,"Subtotal Murcia, Región de",5,175,1.061,12.156
"Murcia, Región de",Murcia,2018,Autopistas libres y autovías,152,175,"Subtotal Murcia, Región de",152,175,7.001,12.156
"Murcia, Región de",Murcia,2018,Carreteras convencionales,18,175,"Subtotal Murcia, Región de",18,175,4.094,12.156
"Murcia, Región de",Murcia,2019,Autopistas de peaje,16,163,"Subtotal Murcia, Región de",16,163,1.068,11.955
"Murcia, Región de",Murcia,2019,Autopistas libres y autovías,134,163,"Subtotal Murcia, Región de",134,163,7.124,11.955
"Murcia, Región de",Murcia,2019,Carreteras convencionales,13,163,"Subtotal Murcia, Región de",13,163,3.763,11.955
"Murcia, Región de",Murcia,2020,Autopistas de peaje,18,126,"Subtotal Murcia, Región de",18,126,519,7.787
"Murcia, Región de",Murcia,2020,Autopistas libres y autovías,97,126,"Subtotal Murcia, Región de",97,126,4.429,7.787
"Murcia, Región de",Murcia,2020,Carreteras convencionales,11,126,"Subtotal Murcia, Región de",11,126,2.839,7.787
"Murcia, Región de",Murcia,2021,Autopistas de peaje,20,142,"Subtotal Murcia, Región de",20,142,555,9.964
"Murcia, Región de",Murcia,2021,Autopistas libres y autovías,108,142,"Subtotal Murcia, Región de",108,142,6.145,9.964
"Murcia, Región de",Murcia,2021,Carreteras convencionales,14,142,"Subtotal Murcia, Región de",14,142,3.264,9.964
"Murcia, Región de",Murcia,2022,Autopistas de peaje,13,184,"Subtotal Murcia, Región de",13,184,268,10.641
"Murcia, Región de",Murcia,2022,Autopistas libres y autovías,153,184,"Subtotal Murcia, Región de",153,184,6.994,10.641
"Murcia, Región de",Murcia,2022,Carreteras convencionales,18,184,"Subtotal Murcia, Región de",18,184,3.379,10.641
"Navarra, Comunidad Foral de",Navarra,2005,Autopistas de peaje,16,16,"Subtotal Navarra, Comunidad Foral de",16,16,1.682,16.966
"Navarra, Comunidad Foral de",Navarra,2005,Autopistas libres y autovías,0,16,"Subtotal Navarra, Comunidad Foral de",0,16,7.360,16.966
"Navarra, Comunidad Foral de",Navarra,2005,Carreteras convencionales,0,16,"Subtotal Navarra, Comunidad Foral de",0,16,7.924,16.966
"Navarra, Comunidad Foral de",Navarra,2006,Autopistas de peaje,13,13,"Subtotal Navarra, Comunidad Foral de",13,13,1.670,16.429
"Navarra, Comunidad Foral de",Navarra,2006,Autopistas libres y autovías,0,13,"Subtotal Navarra, Comunidad Foral de",0,13,7.694,16.429
"Navarra, Comunidad Foral de",Navarra,2006,Carreteras convencionales,0,13,"Subtotal Navarra, Comunidad Foral de",0,13,7.065,16.429
"Navarra, Comunidad Foral de",Navarra,2007,Autopistas de peaje,8,8,"Subtotal Navarra, Comunidad Foral de",8,8,1.710,17.696
"Navarra, Comunidad Foral de",Navarra,2007,Autopistas libres y autovías,0,8,"Subtotal Navarra, Comunidad Foral de",0,8,8.442,17.696
"Navarra, Comunidad Foral de",Navarra,2007,Carreteras convencionales,0,8,"Subtotal Navarra, Comunidad Foral de",0,8,7.544,17.696
"Navarra, Comunidad Foral de",Navarra,2008,Autopistas de peaje,11,11,"Subtotal Navarra, Comunidad Foral de",11,11,1.669,15.353
"Navarra, Comunidad Foral de",Navarra,2008,Autopistas libres y autovías,0,11,"Subtotal Navarra, Comunidad Foral de",0,11,7.536,15.353
"Navarra, Comunidad Foral de",Navarra,2008,Carreteras convencionales,0,11,"Subtotal Navarra, Comunidad Foral de",0,11,6.148,15.353
"Navarra, Comunidad Foral de",Navarra,2009,Autopistas de peaje,17,17,"Subtotal Navarra, Comunidad Foral de",17,17,1.493,13.968
"Navarra, Comunidad Foral de",Navarra,2009,Autopistas libres y autovías,0,17,"Subtotal Navarra, Comunidad Foral de",0,17,7.151,13.968
"Navarra, Comunidad Foral de",Navarra,2009,Carreteras convencionales,0,17,"Subtotal Navarra, Comunidad Foral de",0,17,5.324,13.968
"Navarra, Comunidad Foral de",Navarra,2010,Autopistas de peaje,9,9,"Subtotal Navarra, Comunidad Foral de",9,9,1.400,13.307
"Navarra, Comunidad Foral de",Navarra,2010,Autopistas libres y autovías,0,9,"Subtotal Navarra, Comunidad Foral de",0,9,7.081,13.307
"Navarra, Comunidad Foral de",Navarra,2010,Carreteras convencionales,0,9,"Subtotal Navarra, Comunidad Foral de",0,9,4.826,13.307
"Navarra, Comunidad Foral de",Navarra,2011,Autopistas de peaje,7,7,"Subtotal Navarra, Comunidad Foral de",7,7,1.213,11.979
"Navarra, Comunidad Foral de",Navarra,2011,Autopistas libres y autovías,0,7,"Subtotal Navarra, Comunidad Foral de",0,7,6.198,11.979
"Navarra, Comunidad Foral de",Navarra,2011,Carreteras convencionales,0,7,"Subtotal Navarra, Comunidad Foral de",0,7,4.568,11.979
"Navarra, Comunidad Foral de",Navarra,2012,Autopistas de peaje,18,18,"Subtotal Navarra, Comunidad Foral de",18,18,1.203,11.659
"Navarra, Comunidad Foral de",Navarra,2012,Autopistas libres y autovías,0,18,"Subtotal Navarra, Comunidad Foral de",0,18,5.983,11.659
"Navarra, Comunidad Foral de",Navarra,2012,Carreteras convencionales,0,18,"Subtotal Navarra, Comunidad Foral de",0,18,4.473,11.659
"Navarra, Comunidad Foral de",Navarra,2013,Autopistas de peaje,11,11,"Subtotal Navarra, Comunidad Foral de",11,11,1.224,11.245
"Navarra, Comunidad Foral de",Navarra,2013,Autopistas libres y autovías,0,11,"Subtotal Navarra, Comunidad Foral de",0,11,5.912,11.245
"Navarra, Comunidad Foral de",Navarra,2013,Carreteras convencionales,0,11,"Subtotal Navarra, Comunidad Foral de",0,11,4.109,11.245
"Navarra, Comunidad Foral de",Navarra,2014,Autopistas de peaje,8,8,"Subtotal Navarra, Comunidad Foral de",8,8,957,10.973
"Navarra, Comunidad Foral de",Navarra,2014,Autopistas libres y autovías,0,8,"Subtotal Navarra, Comunidad Foral de",0,8,5.865,10.973
"Navarra, Comunidad Foral de",Navarra,2014,Carreteras convencionales,0,8,"Subtotal Navarra, Comunidad Foral de",0,8,4.151,10.973
"Navarra, Comunidad Foral de",Navarra,2015,Autopistas de peaje,4,4,"Subtotal Navarra, Comunidad Foral de",4,4,896,10.750
"Navarra, Comunidad Foral de",Navarra,2015,Autopistas libres y autovías,0,4,"Subtotal Navarra, Comunidad Foral de",0,4,5.825,10.750
"Navarra, Comunidad Foral de",Navarra,2015,Carreteras convencionales,0,4,"Subtotal Navarra, Comunidad Foral de",0,4,4.029,10.750
"Navarra, Comunidad Foral de",Navarra,2016,Autopistas de peaje,5,5,"Subtotal Navarra, Comunidad Foral de",5,5,867,11.354
"Navarra, Comunidad Foral de",Navarra,2016,Autopistas libres y autovías,0,5,"Subtotal Navarra, Comunidad Foral de",0,5,6.482,11.354
"Navarra, Comunidad Foral de",Navarra,2016,Carreteras convencionales,0,5,"Subtotal Navarra, Comunidad Foral de",0,5,4.005,11.354
"Navarra, Comunidad Foral de",Navarra,2017,Autopistas de peaje,7,7,"Subtotal Navarra, Comunidad Foral de",7,7,1.019,12.024
"Navarra, Comunidad Foral de",Navarra,2017,Autopistas libres y autovías,0,7,"Subtotal Navarra, Comunidad Foral de",0,7,6.630,12.024
"Navarra, Comunidad Foral de",Navarra,2017,Carreteras convencionales,0,7,"Subtotal Navarra, Comunidad Foral de",0,7,4.375,12.024
"Navarra, Comunidad Foral de",Navarra,2018,Autopistas de peaje,1,1,"Subtotal Navarra, Comunidad Foral de",1,1,1.061,12.156
"Navarra, Comunidad Foral de",Navarra,2018,Autopistas libres y autovías,0,1,"Subtotal Navarra, Comunidad Foral de",0,1,7.001,12.156
"Navarra, Comunidad Foral de",Navarra,2018,Carreteras convencionales,0,1,"Subtotal Navarra, Comunidad Foral de",0,1,4.094,12.156
"Navarra, Comunidad Foral de",Navarra,2019,Autopistas de peaje,1,1,"Subtotal Navarra, Comunidad Foral de",1,1,1.068,11.955
"Navarra, Comunidad Foral de",Navarra,2019,Autopistas libres y autovías,0,1,"Subtotal Navarra, Comunidad Foral de",0,1,7.124,11.955
"Navarra, Comunidad Foral de",Navarra,2019,Carreteras convencionales,0,1,"Subtotal Navarra, Comunidad Foral de",0,1,3.763,11.955
"Navarra, Comunidad Foral de",Navarra,2020,Autopistas de peaje,5,5,"Subtotal Navarra, Comunidad Foral de",5,5,519,7.787
"Navarra, Comunidad Foral de",Navarra,2020,Autopistas libres y autovías,0,5,"Subtotal Navarra, Comunidad Foral de",0,5,4.429,7.787
"Navarra, Comunidad Foral de",Navarra,2020,Carreteras convencionales,0,5,"Subtotal Navarra, Comunidad Foral de",0,5,2.839,7.787
"Navarra, Comunidad Foral de",Navarra,2021,Autopistas de peaje,3,3,"Subtotal Navarra, Comunidad Foral de",3,3,555,9.964
"Navarra, Comunidad Foral de",Navarra,2021,Autopistas libres y autovías,0,3,"Subtotal Navarra, Comunidad Foral de",0,3,6.145,9.964
"Navarra, Comunidad Foral de",Navarra,2021,Carreteras convencionales,0,3,"Subtotal Navarra, Comunidad Foral de",0,3,3.264,9.964
"Navarra, Comunidad Foral de",Navarra,2022,Autopistas de peaje,1,1,"Subtotal Navarra, Comunidad Foral de",1,1,268,10.641
"Navarra, Comunidad Foral de",Navarra,2022,Autopistas libres y autovías,0,1,"Subtotal Navarra, Comunidad Foral de",0,1,6.994,10.641
"Navarra, Comunidad Foral de",Navarra,2022,Carreteras convencionales,0,1,"Subtotal Navarra, Comunidad Foral de",0,1,3.379,10.641
País Vasco,Álava,2005,Autopistas de peaje,54,54,Subtotal País Vasco,85,85,1.682,16.966
País Vasco,Álava,2005,Autopistas libres y autovías,0,54,Subtotal País Vasco,0,85,7.360,16.966
País Vasco,Álava,2005,Carreteras convencionales,0,54,Subtotal País Vasco,0,85,7.924,16.966
País Vasco,Álava,2006,Autopistas de peaje,50,50,Subtotal País Vasco,77,77,1.670,16.429
