year,region,province,owner,free_motorways,multiple_road,single_road,toll_motorways
2019,Andalucía,Jaén,CCAA,0,0,"1.400,56",0
2019,Andalucía,Jaén,State,"217,14","0,00",0,"0,00"
2019,Andalucía,Jaén,State,0,0,"249,05",0
2019,Andalucía,Jaén,provincial,"0,00","0,00",0,"0,00"
2019,Andalucía,Jaén,provincial,0,0,"905,88",0
2019,Andalucía,Málaga,CCAA,"97,10","11,36",0,"0,00"
2019,Andalucía,Málaga,CCAA,0,0,"1.175,91",0
2019,Andalucía,Málaga,State,"218,74","23,29",0,"122,09"
2019,Andalucía,Málaga,State,0,0,"35,63",0
2019,Andalucía,Málaga,provincial,"0,00","0,00",0,"0,00"
2019,Andalucía,Málaga,provincial,0,0,"859,60",0
2019,Andalucía,Sevilla,CCAA,"156,77","47,34",0,"0,00"
2019,Andalucía,Sevilla,CCAA,0,0,"1.701,67",0
2019,Andalucía,Sevilla,State,"257,12","19,77",0,"53,06"
2019,Andalucía,Sevilla,State,0,0,"140,19",0
2019,Andalucía,Sevilla,provincial,"0,00","15,83",0,"0,00"
2019,Andalucía,Sevilla,provincial,0,0,"1.461,46",0
2019,Aragón,Huesca,CCAA,"0,00","0,00",0,"0,00"
2019,Aragón,Huesca,CCAA,0,0,"2.076,00",0
2019,Aragón,Huesca,State,"188,08","0,00",0,"49,72"
2019,Aragón,Huesca,State,0,0,"664,85",0
2019,Aragón,Huesca,provincial,"0,00","0,00",0,"0,00"
2019,Aragón,Huesca,provincial,0,0,"1.386,00",0
2019,Aragón,Teruel,CCAA,"0,00","0,00",0,"0,00"
2019,Aragón,Teruel,CCAA,0,0,"1.628,21",0
2019,Aragón,Teruel,State,"140,12","1,34",0,"0,00"
2019,Aragón,Teruel,State,0,0,"537,35",0
2019,Aragón,Teruel,provincial,"0,00","0,00",0,"0,00"
2019,Aragón,Teruel,provincial,0,0,"980,00",0
2019,Aragón,Zaragoza,CCAA,"5,28","9,41",0,"0,00"
2019,Aragón,Zaragoza,CCAA,0,0,"2.043,36",0
2019,Aragón,Zaragoza,State,"329,75","42,16",0,"107,46"
2019,Aragón,Zaragoza,State,0,0,"490,05",0
2019,Aragón,Zaragoza,provincial,"0,00","3,15",0,"0,00"
2019,Aragón,Zaragoza,provincial,0,0,"1.016,75",0
2019,Asturias,Asturias,CCAA,"74,45","7,02",0,"0,00"
2019,Asturias,Asturias,CCAA,0,0,"4.111,21",0
2019,Asturias,Asturias,State,"357,68","5,37",0,"21,86"
2019,Asturias,Asturias,State,0,0,"466,00",0
2019,Asturias,Asturias,provincial,"0,00","0,00",0,"0,00"
2019,Asturias,Asturias,provincial,0,0,"0,00",0
2019,Islas Baleares,Baleares,CCAA,"0,00","0,00",0,"0,00"
2019,Islas Baleares,Baleares,CCAA,0,0,"0,00",0
2019,Islas Baleares,Baleares,State,"0,00","0,00",0,"0,00"
2019,Islas Baleares,Baleares,State,0,0,"0,00",0
2019,Islas Baleares,Baleares,provincial,"93,52","99,23",0,"0,00"
2019,Islas Baleares,Baleares,provincial,0,0,"1.939,56",0
2019,Canarias,"Palmas, Las",CCAA,"0,00","0,00",0,"0,00"
2019,Canarias,"Palmas, Las",CCAA,0,0,"0,00",0
2019,Canarias,"Palmas, Las",State,"0,00","0,00",0,"0,00"
2019,Canarias,"Palmas, Las",State,0,0,"0,00",0
2019,Canarias,"Palmas, Las",provincial,"134,51","76,06",0,"0,00"
2019,Canarias,"Palmas, Las",provincial,0,0,"1.757,31",0
2019,Canarias,"Tenerife, S.C.",CCAA,"0,00","0,00",0,"0,00"
2019,Canarias,"Tenerife, S.C.",CCAA,0,0,"0,00",0
2019,Canarias,"Tenerife, S.C.",State,"0,00","0,00",0,"0,00"
2019,Canarias,"Tenerife, S.C.",State,0,0,"0,00",0
2019,Canarias,"Tenerife, S.C.",provincial,"141,76","44,54",0,"0,00"
2019,Canarias,"Tenerife, S.C.",provincial,0,0,"1.978,59",0
2019,Cantabria,Cantabria,CCAA,"0,00","0,00",0,"0,00"
2019,Cantabria,Cantabria,CCAA,0,0,"1.984,34",0
2019,Cantabria,Cantabria,State,"254,91","2,95",0,"0,00"
2019,Cantabria,Cantabria,State,0,0,"320,45",0
2019,Cantabria,Cantabria,provincial,"0,00","0,00",0,"0,00"
2019,Cantabria,Cantabria,provincial,0,0,"0,00",0
2019,Castilla-La Mancha,Albacete,CCAA,"0,00","3,97",0,"0,00"
2019,Castilla-La Mancha,Albacete,CCAA,0,0,"1.612,62",0
2019,Castilla-La Mancha,Albacete,State,"279,18","0,00",0,"0,00"
2019,Castilla-La Mancha,Albacete,State,0,0,"420,50",0
2019,Castilla-La Mancha,Albacete,provincial,"0,00","0,00",0,"0,00"
2019,Castilla-La Mancha,Albacete,provincial,0,0,"1.404,00",0
2019,Castilla-La Mancha,Ciudad Real,CCAA,"80,96","3,82",0,"0,00"
2019,Castilla-La Mancha,Ciudad Real,CCAA,0,0,"1.720,13",0
2019,Castilla-La Mancha,Ciudad Real,State,"259,81","5,48",0,"0,00"
2019,Castilla-La Mancha,Ciudad Real,State,0,0,"457,61",0
2019,Castilla-La Mancha,Ciudad Real,provincial,"0,00","0,00",0,"0,00"
2019,Castilla-La Mancha,Ciudad Real,provincial,0,0,"1.727,00",0
2019,Castilla-La Mancha,Cuenca,CCAA,"0,00","0,00",0,"0,00"
2019,Castilla-La Mancha,Cuenca,CCAA,0,0,"1.718,81",0
2019,Castilla-La Mancha,Cuenca,State,"346,21","0,00",0,"49,83"
2019,Castilla-La Mancha,Cuenca,State,0,0,"585,48",0
2019,Castilla-La Mancha,Cuenca,provincial,"0,00","0,00",0,"0,00"
2019,Castilla-La Mancha,Cuenca,provincial,0,0,"1.557,20",0
2019,Castilla-La Mancha,Guadalajara,CCAA,"9,26","0,00",0,"0,00"
2019,Castilla-La Mancha,Guadalajara,CCAA,0,0,"1.461,81",0
2019,Castilla-La Mancha,Guadalajara,State,"99,67","0,57",0,"24,02"
2019,Castilla-La Mancha,Guadalajara,State,0,0,"290,62",0
2019,Castilla-La Mancha,Guadalajara,provincial,"0,00","0,00",0,"0,00"
2019,Castilla-La Mancha,Guadalajara,provincial,0,0,"1.568,00",0
2019,Castilla-La Mancha,Toledo,CCAA,"146,31","0,00",0,"0,00"
2019,Castilla-La Mancha,Toledo,CCAA,0,0,"1.923,40",0
2019,Castilla-La Mancha,Toledo,State,"380,19","10,13",0,"140,27"
2019,Castilla-La Mancha,Toledo,State,0,0,"373,94",0
2019,Castilla-La Mancha,Toledo,provincial,"0,00","0,00",0,"0,00"
2019,Castilla-La Mancha,Toledo,provincial,0,0,"956,00",0
2019,Castilla y León,Burgos,CCAA,"46,75","5,82",0,"0,00"
2019,Castilla y León,Burgos,CCAA,0,0,"1.766,76",0
2019,Castilla y León,Burgos,State,"283,55","19,13",0,"0,49"
2019,Castilla y León,Burgos,State,0,0,"669,14",0
2019,Castilla y León,Burgos,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Burgos,provincial,0,0,"2.289,44",0
2019,Castilla y León,León,CCAA,"68,14","5,79",0,"0,00"
2019,Castilla y León,León,CCAA,0,0,"1.705,33",0
2019,Castilla y León,León,State,"252,06","15,68",0,"93,68"
2019,Castilla y León,León,State,0,0,"579,09",0
2019,Castilla y León,León,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,León,provincial,0,0,"3.310,32",0
2019,Castilla y León,Palencia,CCAA,"62,05","0,00",0,"0,00"
2019,Castilla y León,Palencia,CCAA,0,0,"1.468,06",0
2019,Castilla y León,Palencia,State,"193,33","0,00",0,"0,00"
2019,Castilla y León,Palencia,State,0,0,"247,11",0
2019,Castilla y León,Palencia,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Palencia,provincial,0,0,"1.035,00",0
2019,Castilla y León,Salamanca,CCAA,"0,00","0,00",0,"0,00"
2019,Castilla y León,Salamanca,CCAA,0,0,"1.263,45",0
2019,Castilla y León,Salamanca,State,"302,27","8,64",0,"0,00"
2019,Castilla y León,Salamanca,State,0,0,"270,74",0
2019,Castilla y León,Salamanca,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Salamanca,provincial,0,0,"2.301,29",0
2019,Castilla y León,Segovia,CCAA,"64,48","0,00",0,"0,00"
2019,Castilla y León,Segovia,CCAA,0,0,"700,67",0
2019,Castilla y León,Segovia,State,"54,17","0,00",0,"69,47"
2019,Castilla y León,Segovia,State,0,0,"244,70",0
2019,Castilla y León,Segovia,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Segovia,provincial,0,0,"1.229,35",0
2019,Castilla y León,Soria,CCAA,"0,00","0,00",0,"0,00"
2019,Castilla y León,Soria,CCAA,0,0,"898,80",0
2019,Castilla y León,Soria,State,"145,36","1,74",0,"0,00"
2019,Castilla y León,Soria,State,0,0,"405,80",0
2019,Castilla y León,Soria,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Soria,provincial,0,0,"1.890,08",0
2019,Castilla y León,Valladolid,CCAA,"39,81","0,00",0,"0,00"
2019,Castilla y León,Valladolid,CCAA,0,0,"1.063,19",0
2019,Castilla y León,Valladolid,State,"260,49","16,45",0,"0,00"
2019,Castilla y León,Valladolid,State,0,0,"268,69",0
2019,Castilla y León,Valladolid,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Valladolid,provincial,0,0,"1.435,00",0
2019,Castilla y León,Zamora,CCAA,"0,00","0,00",0,"0,00"
2019,Castilla y León,Zamora,CCAA,0,0,"1.148,53",0
2019,Castilla y León,Zamora,State,"336,79","16,73",0,"0,00"
2019,Castilla y León,Zamora,State,0,0,"419,45",0
2019,Castilla y León,Zamora,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Zamora,provincial,0,0,"1.571,00",0
2019,Castilla y León,Ávila,CCAA,"0,00","0,00",0,"0,00"
2019,Castilla y León,Ávila,CCAA,0,0,"986,37",0
2019,Castilla y León,Ávila,State,"86,97","3,24",0,"37,40"
2019,Castilla y León,Ávila,State,0,0,"345,16",0
2019,Castilla y León,Ávila,provincial,"0,00","0,00",0,"0,00"
2019,Castilla y León,Ávila,provincial,0,0,"1.065,00",0
2019,Cataluña,Barcelona,CCAA,"288,78","54,32",0,"159,45"
2019,Cataluña,Barcelona,CCAA,0,0,"1.528,40",0
2019,Cataluña,Barcelona,State,"145,46","2,92",0,"118,92"
2019,Cataluña,Barcelona,State,0,0,"43,44",0
2019,Cataluña,Barcelona,provincial,"0,00","0,00",0,"0,00"
2019,Cataluña,Barcelona,provincial,0,0,"1.569,50",0
2019,Cataluña,Gerona,CCAA,"90,22","22,38",0,"0,00"
2019,Cataluña,Gerona,CCAA,0,0,"1.125,65",0
2019,Cataluña,Gerona,State,"35,73","6,27",0,"92,62"
2019,Cataluña,Gerona,State,0,0,"273,34",0
2019,Cataluña,Gerona,provincial,"0,00","2,59",0,"0,00"
2019,Cataluña,Gerona,provincial,0,0,"784,83",0
2019,Cataluña,Lérida,CCAA,"28,21","0,00",0,"0,00"
2019,Cataluña,Lérida,CCAA,0,0,"1.524,67",0
2019,Cataluña,Lérida,State,"134,86","10,01",0,"60,47"
2019,Cataluña,Lérida,State,0,0,"303,68",0
2019,Cataluña,Lérida,provincial,"0,00","0,00",0,"0,00"
2019,Cataluña,Lérida,provincial,0,0,"805,90",0
2019,Cataluña,Tarragona,CCAA,"23,06","22,55",0,"10,59"
2019,Cataluña,Tarragona,CCAA,0,0,"1.066,75",0
2019,Cataluña,Tarragona,State,"89,37","11,30",0,"191,13"
2019,Cataluña,Tarragona,State,0,0,"262,47",0
2019,Cataluña,Tarragona,provincial,"0,00","8,10",0,"0,00"
2019,Cataluña,Tarragona,provincial,0,0,"1.077,60",0
2019,Ceuta,Ceuta,CCAA,"0,00","0,00",0,"0,00"
2019,Ceuta,Ceuta,CCAA,0,0,"21,02",0
2019,Ceuta,Ceuta,State,"0,00","1,37",0,"0,00"
2019,Ceuta,Ceuta,State,0,0,"18,83",0
2019,Ceuta,Ceuta,provincial,"0,00","0,00",0,"0,00"
2019,Ceuta,Ceuta,provincial,0,0,"0,00",0
2019,C. Valenciana,Alicante,CCAA,"15,63","54,84",0,"0,00"
2019,C. Valenciana,Alicante,CCAA,0,0,"883,40",0
2019,C. Valenciana,Alicante,State,"233,06","61,87",0,"159,46"
2019,C. Valenciana,Alicante,State,0,0,"208,22",0
2019,C. Valenciana,Alicante,provincial,"0,00","8,88",0,"0,00"
2019,C. Valenciana,Alicante,provincial,0,0,"972,00",0
2019,C. Valenciana,Castellón,CCAA,"46,04","46,01",0,"0,00"
2019,C. Valenciana,Castellón,CCAA,0,0,"878,44",0
2019,C. Valenciana,Castellón,State,"72,54","2,22",0,"119,88"
2019,C. Valenciana,Castellón,State,0,0,"275,47",0
2019,C. Valenciana,Castellón,provincial,"0,00","0,00",0,"0,00"
2019,C. Valenciana,Castellón,provincial,0,0,"774,88",0
2019,C. Valenciana,Valencia,CCAA,"85,97","55,57",0,"0,00"
2019,C. Valenciana,Valencia,CCAA,0,0,"696,94",0
2019,C. Valenciana,Valencia,State,"368,45","5,67",0,"87,78"
2019,C. Valenciana,Valencia,State,0,0,"337,14",0
2019,C. Valenciana,Valencia,provincial,"0,00","15,34",0,"0,00"
2019,C. Valenciana,Valencia,provincial,0,0,"1.855,16",0
2019,Extremadura,Badajoz,CCAA,"17,00","21,00",0,"0,00"
2019,Extremadura,Badajoz,CCAA,0,0,"2.051,51",0
2019,Extremadura,Badajoz,State,"241,28","18,01",0,"0,00"
2019,Extremadura,Badajoz,State,0,0,"620,34",0
2019,Extremadura,Badajoz,provincial,"0,00","0,00",0,"0,00"
2019,Extremadura,Badajoz,provincial,0,0,"1.921,12",0
2019,Extremadura,Cáceres,CCAA,"107,10","12,70",0,"0,00"
2019,Extremadura,Cáceres,CCAA,0,0,"1.533,08",0
2019,Extremadura,Cáceres,State,"337,55","20,98",0,"0,00"
2019,Extremadura,Cáceres,State,0,0,"450,82",0
2019,Extremadura,Cáceres,provincial,"0,00","0,00",0,"0,00"
2019,Extremadura,Cáceres,provincial,0,0,"1.880,15",0
2019,Galicia,"Coruña, A",CCAA,"126,86","2,55",0,"32,53"
2019,Galicia,"Coruña, A",CCAA,0,0,"1.565,95",0
2019,Galicia,"Coruña, A",State,"95,57","55,33",0,"146,32"
2019,Galicia,"Coruña, A",State,0,0,"279,07",0
2019,Galicia,"Coruña, A",provincial,"0,00","0,00",0,"0,00"
2019,Galicia,"Coruña, A",provincial,0,0,"2.103,15",0
2019,Galicia,Lugo,CCAA,"16,16","2,41",0,"0,00"
2019,Galicia,Lugo,CCAA,0,0,"1.471,32",0
2019,Galicia,Lugo,State,"234,80","14,53",0,"0,00"
2019,Galicia,Lugo,State,0,0,"513,85",0
2019,Galicia,Lugo,provincial,"0,00","0,00",0,"0,00"
2019,Galicia,Lugo,provincial,0,0,"4.217,00",0
2019,Galicia,Orense,CCAA,"47,97","2,07",0,"0,00"
2019,Galicia,Orense,CCAA,0,0,"982,97",0
2019,Galicia,Orense,State,"166,74","9,36",0,"0,00"
2019,Galicia,Orense,State,0,0,"321,57",0
2019,Galicia,Orense,provincial,"0,00","0,00",0,"0,00"
2019,Galicia,Orense,provincial,0,0,"1.855,16",0
2019,Galicia,Pontevedra,CCAA,"38,34","7,64",0,"20,98"
2019,Galicia,Pontevedra,CCAA,0,0,"1.220,78",0
2019,Galicia,Pontevedra,State,"81,29","9,14",0,"126,71"
2019,Galicia,Pontevedra,State,0,0,"319,42",0
2019,Galicia,Pontevedra,provincial,"0,00","0,00",0,"0,00"
2019,Galicia,Pontevedra,provincial,0,0,"1.630,05",0
2019,Madrid,Madrid,CCAA,"124,44","202,39",0,"0,00"
2019,Madrid,Madrid,CCAA,0,0,"2.230,83",0
2019,Madrid,Madrid,State,"483,80","7,20",0,"158,37"
2019,Madrid,Madrid,State,0,0,"98,14",0
2019,Madrid,Madrid,provincial,"0,00","0,00",0,"0,00"
2019,Madrid,Madrid,provincial,0,0,"0,00",0
2019,Melilla,Melilla,CCAA,"0,00","0,53",0,"0,00"
2019,Melilla,Melilla,CCAA,0,0,"17,36",0
2019,Melilla,Melilla,State,"0,00","0,00",0,"0,00"
2019,Melilla,Melilla,State,0,0,"9,81",0
2019,Melilla,Melilla,provincial,"0,00","0,00",0,"0,00"
2019,Melilla,Melilla,provincial,0,0,"0,00",0
2019,Murcia,Murcia,CCAA,"170,00","90,00",0,"0,00"
2019,Murcia,Murcia,CCAA,0,0,"2.566,00",0
2019,Murcia,Murcia,State,"313,50","11,30",0,"114,64"
2019,Murcia,Murcia,State,0,0,"138,11",0
2019,Murcia,Murcia,provincial,"0,00","0,00",0,"0,00"
2019,Murcia,Murcia,provincial,0,0,"0,00",0
2019,Navarra,Navarra,CCAA,"235,54","25,60",0,"144,79"
2019,Navarra,Navarra,CCAA,0,0,"3.460,38",0
2019,Navarra,Navarra,State,"0,00","0,00",0,"39,03"
2019,Navarra,Navarra,State,0,0,"0,00",0
2019,Navarra,Navarra,provincial,"0,00","0,00",0,"0,00"
2019,Navarra,Navarra,provincial,0,0,"0,00",0
2019,País Vasco,Guipúzcoa,CCAA,"0,00","0,00",0,"0,00"
2019,País Vasco,Guipúzcoa,CCAA,0,0,"0,00",0
2019,País Vasco,Guipúzcoa,State,"0,00","0,00",0,"0,00"
2019,País Vasco,Guipúzcoa,State,0,0,"0,00",0
2019,País Vasco,Guipúzcoa,provincial,"45,04","78,38",0,"107,20"
2019,País Vasco,Guipúzcoa,provincial,0,0,"1.183,07",0
2019,País Vasco,Vizcaya,CCAA,"0,00","0,00",0,"0,00"
2019,País Vasco,Vizcaya,CCAA,0,0,"0,00",0
2019,País Vasco,Vizcaya,State,"0,00","0,00",0,"0,00"
2019,País Vasco,Vizcaya,State,0,0,"0,00",0
2019,País Vasco,Vizcaya,provincial,"104,36","40,41",0,"72,34"
2019,País Vasco,Vizcaya,provincial,0,0,"1.056,03",0
2019,País Vasco,Álava,CCAA,"0,00","0,00",0,"0,00"
2019,País Vasco,Álava,CCAA,0,0,"0,00",0
2019,País Vasco,Álava,State,"0,00","0,00",0,"0,00"
2019,País Vasco,Álava,State,0,0,"0,00",0
2019,País Vasco,Álava,provincial,"100,97","10,61",0,"69,44"
2019,País Vasco,Álava,provincial,0,0,"1.273,66",0
2019,La Rioja,"Rioja, La",CCAA,"0,00","3,00",0,"0,00"
2019,La Rioja,"Rioja, La",CCAA,0,0,"1.442,00",0
2019,La Rioja,"Rioja, La",State,"62,19","1,15",0,"119,10"
2019,La Rioja,"Rioja, La",State,0,0,"250,79",0
2019,La Rioja,"Rioja, La",provincial,"0,00","0,00",0,"0,00"
2019,La Rioja,"Rioja, La",provincial,0,0,"0,00",0
2020,Andalucía,Almería,CCAA,"117,42","2,41",0,"0,00"
2020,Andalucía,Almería,CCAA,0,0,"697,42",0
2020,Andalucía,Almería,State,"203,50","1,12",0,"28,19"
2020,Andalucía,Almería,State,0,0,"131,20",0
2020,Andalucía,Almería,provincial,"0,00","0,00",0,"0,00"
2020,Andalucía,Almería,provincial,0,0,"1.226,00",0
2020,Andalucía,Cádiz,CCAA,"155,39","6,46",0,"0,00"
2020,Andalucía,Cádiz,CCAA,0,0,"871,79",0
2020,Andalucía,Cádiz,State,"163,99","31,86",0,"3,66"
2020,Andalucía,Cádiz,State,0,0,"121,28",0
2020,Andalucía,Cádiz,provincial,"0,00","0,00",0,"0,00"
2020,Andalucía,Cádiz,provincial,0,0,"806,68",0
2020,Andalucía,Córdoba,CCAA,"9,97","17,44",0,"0,00"
2020,Andalucía,Córdoba,CCAA,0,0,"1.613,83",0
2020,Andalucía,Córdoba,State,"180,63","1,48",0,0
2020,Andalucía,Córdoba,State,0,0,"440,12",0
2020,Andalucía,Córdoba,provincial,"0,00","0,00",0,"0,00"
2020,Andalucía,Córdoba,provincial,0,0,"1.807,19",0
2020,Andalucía,Granada,CCAA,"235,69","11,81",0,"0,00"
2020,Andalucía,Granada,CCAA,0,0,"1.388,60",0
2020,Andalucía,Granada,State,"206,95","1,43",0,0
2020,Andalucía,Granada,State,0,0,"191,38",0
2020,Andalucía,Granada,provincial,"0,00","4,07",0,"0,00"
2020,Andalucía,Granada,provincial,0,0,"1.260,63",0
2020,Andalucía,Huelva,CCAA,"33,29","6,42",0,"0,00"
2020,Andalucía,Huelva,CCAA,0,0,"730,20",0
2020,Andalucía,Huelva,State,"136,89","11,36",0,0
2020,Andalucía,Huelva,State,0,0,"332,29",0
2020,Andalucía,Huelva,provincial,"0,00","0,00",0,"0,00"
2020,Andalucía,Huelva,provincial,0,0,"832,78",0
2020,Andalucía,Jaén,CCAA,"73,39","5,70",0,"0,00"
2020,Andalucía,Jaén,CCAA,0,0,"1.400,56",0
2020,Andalucía,Jaén,State,"217,14",0,0,0
2020,Andalucía,Jaén,State,0,0,"246,98",0
2020,Andalucía,Jaén,provincial,"0,00","0,00",0,"0,00"
2020,Andalucía,Jaén,provincial,0,0,"907,16",0
2020,Andalucía,Málaga,CCAA,"97,10","11,36",0,"0,00"
2020,Andalucía,Málaga,CCAA,0,0,"1.172,94",0
2020,Andalucía,Málaga,State,"218,74","23,29",0,"122,09"
2020,Andalucía,Málaga,State,0,0,"35,63",0
2020,Andalucía,Málaga,provincial,"0,00","0,00",0,"0,00"
2020,Andalucía,Málaga,provincial,0,0,"859,60",0
2020,Andalucía,Sevilla,CCAA,"156,77","47,34",0,"0,00"
2020,Andalucía,Sevilla,CCAA,0,0,"1.701,67",0
2020,Andalucía,Sevilla,State,"307,66","19,77",0,0
2020,Andalucía,Sevilla,State,0,0,"140,19",0
2020,Andalucía,Sevilla,provincial,"0,00","15,83",0,"0,00"
2020,Andalucía,Sevilla,provincial,0,0,"1.450,10",0
2020,Aragón,Huesca,CCAA,"0,00","0,00",0,"0,00"
2020,Aragón,Huesca,CCAA,0,0,"2.076,00",0
2020,Aragón,Huesca,State,"188,08",0,0,"49,72"
2020,Aragón,Huesca,State,0,0,"658,81",0
2020,Aragón,Huesca,provincial,"0,00",0,0,"0,00"
2020,Aragón,Huesca,provincial,0,0,"1.711,19",0
2020,Aragón,Teruel,CCAA,"0,00","0,00",0,"0,00"
2020,Aragón,Teruel,CCAA,0,0,"1.628,21",0
2020,Aragón,Teruel,State,"140,12","1,34",0,0
2020,Aragón,Teruel,State,0,0,"537,35",0
2020,Aragón,Teruel,provincial,"0,00","0,00",0,"0,00"
2020,Aragón,Teruel,provincial,0,0,"975,00",0
2020,Aragón,Zaragoza,CCAA,"5,28","9,41",0,"0,00"
2020,Aragón,Zaragoza,CCAA,0,0,"2.043,36",0
2020,Aragón,Zaragoza,State,"329,75","40,76",0,"107,46"
2020,Aragón,Zaragoza,State,0,0,"490,02",0
2020,Aragón,Zaragoza,provincial,"0,00","3,15",0,"0,00"
2020,Aragón,Zaragoza,provincial,0,0,"1.016,75",0
2020,Asturias,Asturias,CCAA,"74,45","7,02",0,"0,00"
2020,Asturias,Asturias,CCAA,0,0,"4.202,00",0
2020,Asturias,Asturias,State,"357,68","5,37",0,"21,86"
2020,Asturias,Asturias,State,0,0,"466,00",0
2020,Asturias,Asturias,provincial,"0,00","0,00",0,"0,00"
2020,Asturias,Asturias,provincial,0,0,"0,00",0
2020,Islas Baleares,Baleares,CCAA,"0,00","0,00",0,"0,00"
2020,Islas Baleares,Baleares,CCAA,0,0,"0,00",0
2020,Islas Baleares,Baleares,State,"0,00","0,00",0,"0,00"
2020,Islas Baleares,Baleares,State,0,0,"0,00",0
2020,Islas Baleares,Baleares,provincial,"93,52","97,33",0,"0,00"
2020,Islas Baleares,Baleares,provincial,0,0,"1.941,59",0
2020,Canarias,"Palmas, Las",State,"0,00","0,00",0,"0,00"
2020,Canarias,"Palmas, Las",State,0,0,"0,00",0
2020,Canarias,"Palmas, Las",provincial,"144,00","76,06",0,"0,00"
2020,Canarias,"Palmas, Las",provincial,0,0,"1.757,31",0
2020,Canarias,"Tenerife, S.C.",State,"0,00","0,00",0,"0,00"
2020,Canarias,"Tenerife, S.C.",State,0,0,"0,00",0
2020,Canarias,"Tenerife, S.C.",provincial,"138,27","33,59",0,"0,00"
2020,Canarias,"Tenerife, S.C.",provincial,0,0,"1.979,04",0
2020,Cantabria,Cantabria,CCAA,"0,00","0,00",0,"0,00"
2020,Cantabria,Cantabria,CCAA,0,0,"1.990,08",0
2020,Cantabria,Cantabria,State,"254,91","2,95",0,"0,00"
2020,Cantabria,Cantabria,State,0,0,"323,93",0
2020,Cantabria,Cantabria,provincial,"0,00","0,00",0,"0,00"
2020,Cantabria,Cantabria,provincial,0,0,"0,00",0
2020,Castilla-La Mancha,Albacete,CCAA,"0,00","3,97",0,"0,00"
2020,Castilla-La Mancha,Albacete,CCAA,0,0,"1.612,62",0
2020,Castilla-La Mancha,Albacete,State,"279,18",0,0,0
2020,Castilla-La Mancha,Albacete,State,0,0,"420,50",0
2020,Castilla-La Mancha,Albacete,provincial,"0,00","0,00",0,"0,00"
2020,Castilla-La Mancha,Albacete,provincial,0,0,"1.404,40",0
2020,Castilla-La Mancha,Ciudad Real,CCAA,"80,96","3,82",0,"0,00"
2020,Castilla-La Mancha,Ciudad Real,CCAA,0,0,"1.720,13",0
2020,Castilla-La Mancha,Ciudad Real,State,"259,81","5,48",0,0
2020,Castilla-La Mancha,Ciudad Real,State,0,0,"457,82",0
2020,Castilla-La Mancha,Ciudad Real,provincial,"0,00","0,00",0,"0,00"
2020,Castilla-La Mancha,Ciudad Real,provincial,0,0,"1.727,00",0
2020,Castilla-La Mancha,Cuenca,CCAA,"0,00",0,0,"0,00"
2020,Castilla-La Mancha,Cuenca,CCAA,0,0,"1.718,81",0
2020,Castilla-La Mancha,Cuenca,State,"346,21",0,0,"49,83"
2020,Castilla-La Mancha,Cuenca,State,0,0,"584,42",0
2020,Castilla-La Mancha,Cuenca,provincial,"0,00","0,00",0,"0,00"
2020,Castilla-La Mancha,Cuenca,provincial,0,0,"1.557,20",0
2020,Castilla-La Mancha,Guadalajara,CCAA,"9,26",0,0,"0,00"
2020,Castilla-La Mancha,Guadalajara,CCAA,0,0,"1.461,81",0
2020,Castilla-La Mancha,Guadalajara,State,"99,67","0,57",0,"24,02"
2020,Castilla-La Mancha,Guadalajara,State,0,0,"290,45",0
2020,Castilla-La Mancha,Guadalajara,provincial,"0,00","0,00",0,"0,00"
2020,Castilla-La Mancha,Guadalajara,provincial,0,0,"1.609,07",0
2020,Castilla-La Mancha,Toledo,CCAA,"146,31",0,0,0
2020,Castilla-La Mancha,Toledo,CCAA,0,0,"1.923,40",0
2020,Castilla-La Mancha,Toledo,State,"380,19","10,13",0,"140,27"
2020,Castilla-La Mancha,Toledo,State,0,0,"373,53",0
2020,Castilla-La Mancha,Toledo,provincial,"0,00","0,00",0,"0,00"
2020,Castilla-La Mancha,Toledo,provincial,0,0,"959,60",0
2020,Castilla y León,Burgos,CCAA,"46,75","5,82",0,"0,00"
2020,Castilla y León,Burgos,CCAA,0,0,"1.767,19",0
2020,Castilla y León,Burgos,State,"284,93","19,20",0,"0,49"
2020,Castilla y León,Burgos,State,0,0,"670,05",0
2020,Castilla y León,Burgos,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,Burgos,provincial,0,0,"2.300,00",0
2020,Castilla y León,León,CCAA,"68,14","5,79",0,"0,00"
2020,Castilla y León,León,CCAA,0,0,"1.733,60",0
2020,Castilla y León,León,State,"251,03","15,77",0,"93,68"
2020,Castilla y León,León,State,0,0,"568,18",0
2020,Castilla y León,León,provincial,"0,00","0,00",0,"0,00"
2020,Castilla y León,León,provincial,0,0,"3.310,32",0
2020,Castilla y León,Palencia,CCAA,"62,05","0,00",0,"0,00"
2020,Castilla y León,Palencia,CCAA,0,0,"1.469,00",0
